Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.71649176,5.990787091,5.136826482,5.082668,5.351464616,5.610866113,5.221972109,5.25272257,4.457826102,4.679910944,4.568589609,10.20664671,10.32816694,8.36248661,7.938754274,6.935572291,7.452353946,7.318954597,5.273623469,7.132167451,6.99873377,5.781744207,6.052918437,6.712703514,5.156685902,6.26456582,5.231622377,4.537878897,5.318555997,6.12846695,7.131541047,
Argentina,ARG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,59.941,60.685,61.461,61.979,61.495,61.987,62.763,63.072,62.54,62.319,61.662,60.174,61.048,61.94,61.51,61.8,61.117,60.43,60.78,60.19,60.65,60.36,59.96,59.44,59.23,59.02,58.81,59.6,60.29,56.02,60.36,60.222
Argentina,ARG,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,56.69,50.3,51.8,51.3,58.19,59.5,59.5,59.9,60.4,57.72,56.8,57.9,60.25,61.94,61.51,61.8,61,60.43,60.78,60.19,60.65,60.36,59.96,59.44,,,58.81,59.6,60.29,56.02,60.36,
Argentina,ARG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-11.69999848,-41.80000275,-8.799998793,5.400002779,6.89999842,5.865400749,3.3210797,7.299999988,3.300000001,5.900000003,9.599999999,13.2,14,10.5,13.9,13.2,13.7,6.9,-14.1,2.2,4.699999999,7.200000001,3.3,3.600000001,3.199999999,0.2,7.500000002,5.2,7.599999999,-7.2,5.7,
Armenia,ARM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,3373.759443,175.9513255,18.68118564,13.96076412,8.672486324,0.64824576,-0.790883769,3.145904647,1.060049293,4.721553366,6.961261359,0.638928002,2.892356625,4.407360896,8.949953354,3.406766827,8.176361385,7.650008079,2.558020078,5.789667785,2.981308689,3.731691193,-1.403607559,0.969553269,2.52023382,1.443446608,1.211435778,7.184836294,8.64091109
Armenia,ARM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.6,1.8,5.3,6.6,6.7,9.3,10.8,9.4,11.2,11.055,10.933,10.81,10.625,10.347,10.218,10.001,9.81,9.997,9.894,10.542,10.917,11.298,11.531,11.862,12.177,12.426,12.944,13.21,12.2,12.18,12.729,12.557
Armenia,ARM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,1.8,5.3,6.6,6.7,9.3,10.8,9.4,11.2,,,,,,,,9.81,22.97,18.44,19.01,18.44,17.3,16.18,17.5,18.26,17.62,17.7,13.21,12.2,12.18,10.01,
Armenia,ARM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,-5.637998559,-7.891063261,-15.02924379,-20.17628794,-20.47821361,-21.97510346,-16.93557041,-15.7812103,-10.43981657,-6.220104597,-6.181198505,-2.204359176,-2.528323919,-2.39537307,-7.356600994,-14.22464794,-16.48371228,-13.6219495,-10.4403287,-9.962332237,-7.316245695,-7.767866538,-2.661807017,-0.956578066,-1.508842173,-7.419655569,-7.320340231,-3.779639948,-3.716262088,
Armenia,ARM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,27.82709461,26.70904814,25.27053295,25.70869944,25.57713304,25.80953238,24.75655785,24.97160846,26.8172957,26.6414047,
Armenia,ARM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,45.69893241,45.74975686,47.41304375,48.21266939,49.91050943,50.76525836,52.61630512,53.9731853,53.2412028,52.79574393,
Armenia,ARM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,17.91268195,18.43476288,18.07203635,17.22312003,16.39047353,14.99426012,13.94231166,11.52561074,11.34980516,11.33747747,
Armenia,ARM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,65.222,64.896,64.376,63.895,63.499,63.185,62.919,62.702,62.485,62.22,61.885,61.48,61.072,60.731,60.46,60.288,60.268,60.166,61.128,61.36,61.428,61.379,61.469,61.549,61.644,61.763,61.722,61.651,62.779,61.999,62.442,62.701
Armenia,ARM,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,,61.52,,,38.06,,,,,,,52.94,55.89,59.2,61.2,59.39,54.11,59.42,63.02,62.29,60.72,60.82,69.08,70.9,66.48,66.83,
Armenia,ARM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.02842069,63.40121401,60.15620528,
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.962871744,5.882353953,7.307693245,8.203901293,2.547143687,1.185788511,7.046874992,1.991984449,1.238041842,7.616589113,4.195962803,-0.957771006,1.120879121,7.281025864,-0.384927066,1.138905837,3.0967223,1.833430856,-11.68358552,-2.732595966,3.366778149,-1.035375324,6.429816914,-0.020479214,3.54362966,2.116716123,5.482371174,5.257855673,0.635029268,-18.58909978,17.17250851,
Aruba,ABW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.555555556,3.87337537,5.21555996,6.311079713,3.361391073,3.225287972,2.999948098,1.869488536,2.280371983,4.044021312,2.883604303,3.315246786,3.656365079,2.529129469,3.397786778,3.608024388,5.392567845,8.955987052,-2.13542872,2.078140719,4.316297422,0.627471993,-2.372065243,0.421440919,0.474763597,-0.931195987,-1.028281788,3.626041414,4.257462043,,,
Aruba,ABW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.08,,,6.45,,,7.45,,,6.92,6.9,,,,,,5.71,,,10.6,8.9,,,,,,,,,,,
Aruba,ABW,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-24.02306214,4.568764569,3.852501289,6.506726457,-0.021150592,-5.008097166,-12.78264041,-1.127138544,-25.27788586,11.05845511,16.27923417,-17.34197039,-8.098934135,12.01412289,4.44802674,12.57395819,9.645316086,0.003930045,6.722817764,-18.75227687,-9.87717069,3.473616749,-12.1425427,-4.854735669,3.73558224,4.557509714,0.954698641,-0.460226558,2.516995265,-12.12455092,2.535399068,
Aruba,ABW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,15.3963621,14.98744939,17.13384391,17.51090238,15.54831388,13.17784074,13.05275405,13.24048975,14.89204701,15.59707631,16.29912405,17.6555078,17.47947006,16.1823934,13.04386349,11.54590164,12.36584075,10.07654347,10.74933443,10.79867894,12.46789216,12.71312488,12.39582656,11.43756106,,,,
Aruba,ABW,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,81.03637902,80.97530364,79.58825675,79.46595102,80.85538262,79.10095437,79.31425626,79.3684795,77.40822629,76.45936571,75.54876894,73.74569102,72.05155435,73.15274121,75.7712098,78.54344262,77.41952562,79.54291818,80.17837395,80.22255805,79.1331448,78.72681146,78.99427281,79.43490928,,,,
Aruba,ABW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,0.505922166,0.48582996,0.429978118,0.407916806,0.383268482,0.0186102,0.018615611,0.018052392,0.018010385,0.017566898,0.017329545,0.017507351,0.017838515,0.016997445,0.019908116,0.020491803,0.020393901,0.021469771,0.017816916,0.014811849,0.012518854,0.018610747,0.023920506,0.030268667,,,,
Aruba,ABW,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,61.67,,,,,,,,,63.5,,,,,,,66.2,,,63.91,63.8,,,,,,,,,,,
Aruba,ABW,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.383071893,0.428619567,4.047425268,3.980923347,3.887106294,3.856841227,3.912835473,4.613356892,4.956324506,3.901171371,2.041417338,3.993589865,3.111398208,4.216633273,3.15375271,2.740635704,3.777916783,3.568270032,1.870486961,2.20656631,2.391385132,3.902007806,2.578754288,2.579017112,2.152735906,2.730547992,2.282183642,2.883045123,2.171396224,-0.050885336,2.236212439,
Australia,AUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.17667537,1.012231126,1.753653445,1.969634797,4.6277666,2.615384615,0.224887556,0.86013463,1.483129403,4.457435148,4.407135362,2.981574539,2.732595966,2.343255225,2.691831683,3.555287737,2.327611289,4.35029855,1.771117166,2.918340027,3.303850156,1.762780156,2.449888641,2.487922705,1.508366722,1.276990945,1.948647409,1.911400944,1.610767873,0.846905537,2.863910422,6.594096713
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.58,10.73,10.87,9.72,8.47,8.51,8.36,7.68,6.87,6.28,6.74,6.37,5.93,5.39,5.03,4.78,4.38,4.23,5.56,5.21,5.08,5.22,5.66,6.08,6.05,5.71,5.59,5.3,5.16,6.46,5.12,3.661
Australia,AUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.59,10.73,10.88,9.72,8.47,8.51,8.37,7.68,6.88,6.29,6.75,6.38,5.93,5.4,5.04,4.79,4.38,4.24,5.57,5.21,5.08,5.23,5.66,6.08,6.06,5.71,5.59,5.3,5.16,6.46,5.12,3.7
Australia,AUS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-3.247418997,-3.168140425,-2.97609288,-4.914060238,-5.071222626,-3.589420568,-2.734182854,-4.448903892,-5.597403427,-3.724233753,-2.105381999,-4.045250751,-6.269060854,-6.720686829,-6.23344821,-6.059392383,-7.509475747,-4.937434077,-5.265668037,-3.892900444,-3.177272015,-4.168545967,-3.255214882,-3.09366107,-4.217240488,-3.413567201,-2.681787711,-2.213276906,0.443748196,2.450611601,3.274033576,
Australia,AUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.64795108,26.86462441,26.82161469,26.77954914,26.41343896,25.96156755,25.19815748,25.36251315,24.61392882,24.57381902,23.65326724,23.62261486,24.05262778,23.94618003,24.63083533,25.63149212,25.68336941,25.61482691,27.04777203,25.17781593,26.52250454,26.38450422,25.1973644,25.57874186,23.69351416,22.32992547,23.47347211,24.14395689,25.31674246,25.40628279,25.52351233,
Australia,AUS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,61.29725045,61.94916476,62.6170833,62.57883807,62.45613257,62.50340311,63.4621327,63.62988357,64.38601968,64.40452459,64.20109889,63.99804771,64.31454577,64.29204974,64.376069,63.72614385,64.33789342,64.47899467,64.09260256,65.72084566,64.63868167,65.1707533,66.25163196,65.68759981,67.23283671,68.21774222,67.00558554,66.65177857,66.07815729,66.32595274,65.65115008,
Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.171618433,3.043310835,3.253233086,3.33846955,3.010213549,3.37947698,3.229984837,3.029089305,3.049946249,3.112842817,3.499666146,3.946780171,2.888273738,3.062689609,2.886933657,2.732294595,2.206960683,2.342613724,2.300634048,2.204265742,2.29166182,2.267533943,2.285652178,2.220884938,2.375955227,2.404530092,2.703220554,2.458110261,2.116188477,2.012103234,2.30660266,
Australia,AUS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,63.14,62.86,62.45,62.93,63.54,63.52,63.12,63,62.76,63.14,63.3,63.36,63.59,63.46,64.4,64.76,65.18,65.48,65.43,65.39,65.42,65.15,64.94,64.7,65,64.87,65.17,65.63,65.95,65.03,65.85,66.39
Australia,AUS,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,63.15,62.87,62.46,62.95,63.55,63.53,63.13,63.01,62.77,63.15,63.31,63.38,63.6,63.47,64.41,64.78,65.2,65.49,65.45,65.41,65.44,65.17,64.96,64.72,65.01,64.88,65.18,65.64,65.95,65.03,65.85,66.62
Australia,AUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,11.91842828,14.14494589,17.87364796,20.18833272,21.68180681,21.81279872,20.86132929,16.8780761,31.08701809,29.54572913,27.71312895,25.89764481,25.08664572,22.87348602,22.41855024,21.45391349,20.10936483,18.18788571,23.87206137,28.67010169,30.09870961,39.45643711,37.57889695,41.74153961,46.50666387,54.69039021,53.28087795,54.48561435,60.24792807,69.39833925,70.17639235,
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.441627777,2.093524617,0.526809204,2.402119074,2.667983531,2.349533852,2.09359939,3.581425815,3.556331247,3.375722147,1.267168189,1.651553922,0.941470921,2.735120222,2.244065325,3.454041836,3.727415301,1.460423676,-3.764578178,1.837093677,2.922797284,0.680445577,0.025504712,0.661272849,1.014501586,1.989437162,2.258572433,2.425385361,1.517388583,-6.453968467,4.556850913,
Austria,AUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.337427035,4.0208478,3.631785249,2.953409368,2.243366315,1.860971158,1.305978572,0.922467197,0.568993766,2.344862854,2.650000773,1.810357878,1.355553709,2.06120618,2.299137856,1.441548511,2.168555288,3.215950332,0.506308828,1.81353439,3.286579149,2.485675622,2.000156169,1.60581183,0.896563335,0.891591753,2.081269114,1.998379814,1.530895642,1.381910634,2.766666667,8.546869932
Austria,AUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.42,3.59,4.25,3.54,4.34,5.28,5.15,5.48,4.7,4.69,4.01,4.85,4.78,5.83,5.63,5.24,4.86,4.13,5.3,4.82,4.56,4.87,5.34,5.62,5.72,6.01,5.5,4.85,4.49,5.36,6.18,4.707
Austria,AUT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.42,3.59,4.25,3.54,4.35,5.28,5.15,5.52,4.7,4.69,4.01,4.85,4.78,5.97,5.68,5.32,4.91,4.2,5.37,4.88,4.64,4.91,5.37,5.67,5.8,6.06,5.56,4.93,4.56,5.2,6.46,
Austria,AUT,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,1.971875321,3.269264079,3.789722731,4.466836232,2.564654823,2.92458811,1.574984667,1.500221258,1.947782799,2.392754582,1.736798923,2.721214306,1.354255156,0.962500316,2.392074072,2.963227452,0.338674058,
Austria,AUT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.50525741,29.01589795,28.30376891,28.41340016,28.85153199,28.75200887,28.67638394,28.51066285,28.42859216,28.28480203,28.20874614,27.38807848,27.49837986,27.37376782,27.0742426,27.25937083,27.57263882,26.96021414,25.79284583,25.53499425,25.44743204,25.63396853,25.52494179,25.3646396,25.17491325,25.47680498,25.41186777,25.36642939,25.18385977,25.78114125,25.83396863,
Austria,AUT,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,56.44930138,57.34876287,58.39535497,58.17479553,58.91782259,58.68089384,58.49159639,58.86279371,58.73121872,59.30901534,59.48752858,60.29569645,60.39357126,60.31826678,60.57242618,60.70337865,60.31531249,61.02663208,62.16858104,62.29415785,62.27624367,62.00085522,62.32658311,62.65379327,62.8806356,62.60349078,62.56298193,62.85933477,63.12987899,62.88559218,62.41391114,
Austria,AUT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.811281994,2.453334563,2.204440796,2.371545895,2.158596332,1.982470995,1.905483443,1.793343924,1.722217322,1.647300213,1.670703396,1.562774411,1.491931898,1.476474393,1.259399635,1.303189459,1.41639156,1.342223027,1.146817768,1.267327672,1.401914934,1.34855139,1.254721216,1.200740564,1.129790194,1.110316479,1.210536431,1.130602891,1.05234908,1.085519389,1.212189123,
Austria,AUT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,55.84,56.59,56.69,59.06,59.42,58.82,58.41,58.82,58.97,58.68,58.24,58.93,59.15,57.26,58.56,59.08,59.94,60.17,60.44,60.4,60.49,60.76,60.92,60.69,60.72,61.21,61.21,61.37,61.36,60.77,61.16,61.663
Austria,AUT,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,55.84,56.58,56.69,59.06,59.43,58.83,58.44,58.85,58.99,58.71,58.24,58.96,59.15,58.04,58.46,58.97,59.83,60.08,60.35,60.29,60.36,60.65,60.8,60.6,60.63,61.13,61.1,61.32,61.31,60.81,61.15,
Austria,AUT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,64.21289554,64.73978224,65.1858555,67.81187325,66.79101912,66.46179758,74.30583793,70.42261078,66.75668187,71.93825775,83.33165188,85.78626983,85.69650738,90.60038781,87.69659924,95.79962927,95.08426588,94.69463696,89.40540885,84.21549189,83.09225325,99.86931378,94.32103028,
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.700000176,-22.60000033,-23.09999872,-19.70000124,-11.79999911,1.299999405,5.800000148,9.999999612,7.4000013,11.09999914,9.899999865,9.438916269,10.2082994,9.253801797,27.96153811,34.5,24.99999985,10.75897806,9.296363744,5.048944513,0.100000138,2.165239475,5.809800843,2.750506815,1.093975916,-3.09999988,0.199999939,1.5,2.500000067,-4.300000102,5.600037273,
Azerbaijan,AZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,-10.63009716,1128.000024,1662.215949,411.7596418,19.79480281,3.674348097,-0.772697886,-8.525170005,1.805003037,1.547195902,2.77116472,2.23386493,6.708930428,9.679507319,8.328924829,16.69975496,20.84908718,1.45704836,5.726872247,7.858333333,1.066213397,2.415717453,1.373441815,4.027685737,12.44337486,12.93591842,2.268546904,2.610571828,2.75980947,6.650299127,13.85225901
Azerbaijan,AZE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.9,1.8,4.5,6.3,7.2,8.1,9.1,10,10.9,11.78,10.91,10.04,9.17,7.99,7.26,6.62,6.33,5.86,5.74,5.63,5.42,5.19,4.97,4.91,4.96,5,4.96,4.94,4.85,7.16,5.95,5.462
Azerbaijan,AZE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.11,0.17,0.52,0.65,0.8,0.9,1.03,1.13,16.25,11.78,10.91,10.04,9.17,7.99,7.26,6.62,6.33,5.86,5.74,5.63,5.42,5.19,4.97,4.91,4.96,5,4.96,4.94,4.85,7.16,5.95,
Azerbaijan,AZE,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,-16.57389423,-29.31625099,-23.11206378,-30.6884366,-13.08985913,-3.181858808,-0.906754299,-12.32185123,-27.77136659,-29.82836997,1.263163114,17.66957734,27.28832432,33.67854406,22.97253017,28.42683135,25.99622743,21.49130473,16.49272572,13.56754435,-0.419213639,-3.600457694,4.122197383,12.84376829,9.060623366,-0.533033518,15.17987846,
Azerbaijan,AZE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.60329341,36.53658638,32.14872611,27.65190819,30.99634455,35.1496743,36.99141943,34.95611231,39.1035999,42.53830991,43.46263827,46.1542268,48.53984468,50.76903238,58.52425634,65.1534711,66.12118968,65.71036345,56.3585804,59.7713411,61.73284436,59.45579126,57.05441545,53.58685467,44.89132034,47.55780701,49.7017251,52.25053688,48.82363284,41.95632016,48.42732482,
Azerbaijan,AZE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,34.24401198,28.82305346,35.90095541,38.04278089,37.94170025,30.84974017,35.81673685,43.34127768,39.0453233,35.78559166,34.47964482,32.45525773,31.92471839,31.79878549,25.40946297,23.31405832,21.63219971,23.44209362,31.22452706,27.93359237,27.32383549,29.20829246,30.91402839,33.61586468,39.99595439,38.69246606,37.57609706,34.79798232,36.4910704,42.35423633,37.62725116,
Azerbaijan,AZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.48278443,26.05962532,27.10955414,32.3456632,25.3444559,24.96157506,20.12791692,18.14799744,18.3995126,16.08486467,14.83745955,13.95463918,12.42566291,10.98801904,9.086843681,7.091570558,6.702984785,5.595806384,6.121933065,5.521252796,5.075649937,5.139769508,5.36626448,5.319406718,6.177454947,5.604946281,5.607369011,5.212505619,5.695258144,6.738947424,5.876626279,
Azerbaijan,AZE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,71.665,73.545,75.732,77.789,79.121,79.189,78.872,78.223,77.732,76.854,74.639,72.51,70.576,67.984,66.551,64.83,62.104,61.133,61.062,60.897,61.172,61.593,61.888,62.705,63.433,64.632,65.183,65.675,65.525,67.538,66.659,66.277
Azerbaijan,AZE,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,62.48,,,47.68,47.39,47.1,64.66,77.6,75.5,73.6,71.7,69.9,68.4,67.15,66.35,65.43,65.05,64.81,64.4,64.5,64.7,65.1,65.4,66,66.2,66.3,66.5,66.8,67.1,
Azerbaijan,AZE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,4.576537975,6.295012401,6.385575792,,,,,,,,,,22.18999946,16.88501869,
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.181784781,-3.82558197,0.307806291,3.14891562,4.37875209,4.223530425,6.87573942,-4.503596622,12.19751829,4.149234046,2.625159596,2.704670969,-1.264526295,0.882740185,3.395260082,2.516853933,1.446733889,-2.323507236,-4.175805556,1.538385972,0.613384158,3.086879177,-2.863293945,1.84730294,0.996800846,-0.857664319,3.050157348,1.831007794,1.896163703,-23.82260759,13.71973494,
"Bahamas, The",BHS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.114681202,5.738198862,2.72289767,1.399334237,2.066994954,1.379137412,0.544150383,1.336613366,1.25424826,1.606329417,2.044989775,2.173577925,3.025045263,0.981914037,1.591606181,2.389826274,2.492577949,4.489559954,2.062734735,1.344027384,3.198781417,1.97336756,0.722414785,1.513756431,1.861483029,-0.34637693,1.518207007,2.265863467,2.491235274,0.038521098,2.904912629,5.605406336
"Bahamas, The",BHS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.17,14.81,12.72,13.83,10.83,11.46,9.76,7.65,7.45,7.196,6.87,9.05,10.84,10.2,10.2,7.54,7.88,8.18,14.25,14.321,14.52,14.02,16.18,13.8,12,12.7,9.8,10,10.051,12.867,11.665,10.056
"Bahamas, The",BHS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,12.17,14.81,12.72,13.83,10.83,11.46,9.76,7.65,7.45,,6.87,9.05,10.84,10.2,10.2,7.54,7.88,8.18,14.25,,14.52,14.02,16.18,13.8,12,12.7,9.8,10,,,,
"Bahamas, The",BHS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-5.779194898,1.151495658,1.57373868,-1.294875729,-4.254884806,-7.295649764,-7.455356297,-14.56707087,-4.221801254,-7.836876754,-7.75394544,-4.766468667,-5.338277289,-3.391608662,-7.123050284,-13.80619145,-12.3851568,-11.61008929,-8.104420374,-8.063216637,-11.94727147,-14.03668112,-14.1432764,-16.8688828,-10.14310813,-6.005995315,-12.74232896,-8.743268323,-2.618708093,-24.4690848,-23.12523758,
